word	sentiment
Sanftmut	1.0
Sanierung	0.7
Sanktion	-1.0
Sanktionierung	-1.0
Sarkasmus	-1.0
Satzung	0
Sauerei	-1.0
Sauerstoff	0
Sauerstoffmangel	-1.0
Sauladen	-1.0
Saustall	-0.7
Schädelbruch	-1.0
Schäden	-1.0
Schäfchen	-1.0
Schönheit	1.0
Schönheitsfehler	-0.7
Schönheitssinn	1.0
Schüchternheit	-1.0
Schüler	0
Schürfwunde	-0.7
Sch...	-1.0
Schaden	-0.7
Schadenfreude	-1.0
Schadensbegrenzung	0.7
Schadensbegrenzungsmassnahme	0.7
Schadenseindämmung	0.7
Schadensursache	-0.7
Schaf	-0.7
Schaffenskraft	1.0
Schaffung	0.7
Scham	-1.0
Schamgefühl	-1.0
Schande	-1.0
Schandtat	-0.7
Scharia	-1.0
Scharia-Modus	-1.0
Scharlach	-1.0
Scharmützel	-0.7
Scharm	0.7
Schatten	0
Schatz	0.7
Schauder	-1.0
Schauer	-1.0
Schauspiel	0.7
Scheck	0
Scheiß	-1.0
Scheiß-Schland	-1.0
Scheißdreck	-1.0
Scheiße	-1.0
Scheißpolitik	-1.0
Scheißprovinz	-1.0
Scheidenpilz	-0.7
Scheindemokratie	-1.0
Scheinheilig	-1.0
Scheinheilige	-1.0
Scheiss	-1.0
Scheissdreck	-1.0
Scheisse	-1.0
Scheisser	-1.0
Scheisshausparolen	-1.0
Schelte	-1.0
Scheu	-1.0
Scheusslichkeit	-0.7
Schiebung	-0.7
Schiessen	-1.0
Schiesserei	-0.7
Schiff	0
Schiffbruch	-1.0
Schiffssicherheit	0.7
Schikane	-1.0
Schild	0
Schimpf	-1.0
Schinderei	-1.0
Schiss	-1.0
Schizophrenie	-1.0
Schläfrigkeit	-0.7
Schläge 	-0.7
Schläge	-0.7
Schlägerei	-1.0
Schlüssel	0
Schlüsselbeinbruch	-1.0
Schlüsselposition	0.7
Schlüsselstellung	0.7
Schlachtbank	-1.0
Schlachtfeld	-0.7
Schlachtung	-0.7
Schlaffheit	-0.7
Schlaflosigkeit	-1.0
Schlafmütze	-1.0
Schlaganfall	-1.0
Schlagkraft	0.7
Schlagstöcke	-1.0
Schlampe	-1.0
Schlamperei	-0.7
Schlampigkeit	-1.0
Schland	-0.7
Schlangenbiss	-1.0
Schlappheit	-0.7
Schlawacken	-1.0
Schlechtes	-1.0
Schlechtigkeit	-1.0
Schleimbeutelentzündung	-1.0
Schleimhautgeschwulst	-1.0
Schleudertrauma	-1.0
Schleuser-Politik	-1.0
Schlichtung	0.7
Schlimmste	-1.0
Schlitzauge	-1.0
Schloss	0
Schluckauf	-1.0
Schluckbeschwerden	-1.0
Schludrigkeit	-1.0
Schlusslicht	-0.7
Schmähung	-1.0
Schmälerung	-0.7
Schmach	-1.0
Schmarotzer	-1.0
Schmeichelei	1.0
Schmerz	-1.0
Schmerzattacke	-1.0
Schmierfinke	-1.0
Schmierfratzen	-1.0
Schmiergeldzahlung	-1.0
Schmock	-1.0
Schmu	-0.7
Schmuggel	-0.7
Schmutzig	-1.0
Schnappatmung	-1.0
Schnarchnase	-1.0
Schnarchnasen	-1.0
Schnauze	-1.0
Schneid	1.0
Schnittstellenoptimierung	0.7
Schnullertruppe	-0.7
Schnullertruppe	-1.0
Schnupfen	-1.0
Schock	-1.0
Schockiertheit	-1.0
Schocktherapie	0.7
Schonungslosigkeit	-1.0
Schorf	-0.7
Schorfheide	-1.0
Schramme	-0.7
Schreck	-1.0
Schrecken	-1.0
Schrecken_erregend	-1.0
Schreckensherrschaft	-1.0
Schrei	-0.7
Schreiben	0
Schreien	-0.7
Schreikrampf	-1.0
Schriftform	0
Schrulligkeit	-0.7
Schub	0.3
Schufterei	-1.0
Schulausbildung	1.0
Schuld	-1.0
Schulden	-0.7
Schuldenlast	-0.7
Schuldgefühl	-0.3
Schuldgefühl	-1.0
Schuldner	0
Schule	0
Schulen	0
Schulreform	1.0
Schultrottel	-0.7
Schulverweis	-1.0
Schummel	-1.0
Schummelei	-1.0
Schund	-1.0
Schundliterat	-1.0
Schuppenflechte	-0.7
Schuss	-1.0
Schusswechsel	-0.7
Schusswunde	-0.7
Schutz	0.7
Schwäche	0.7
Schwächeanfall	-1.0
Schwächen	-0.7
Schwächung	-1.0
Schwachmaten	-1.0
Schwachmat	-1.0
Schwachsinn	-1.0
Schwangerschaftsbeschwerden	-1.0
Schwanz	-1.0
Schwanzlutscher	-1.0
Schwarz	-1.0
Schwarzmalerei	-1.0
Schwein	-1.0
Schweinegrippe	-1.0
Schweinejournalist	-1.0
Schweinejournalisten	-1.0
Schweinepriester	-1.0
Schweinerei	-1.0
Schwellenangst	-1.0
Schwellung	-0.7
Schwerhörigkeit	-1.0
Schwermut	-1.0
Schwerstarbeit	-1.0
Schwesterlichkeit	1.0
Schwindel	-1.0
Schwindsucht	-1.0
Schwuchtel	-1.0
Schwung	0.7
Scootergate	-1.0
Sed	-0.7
Seelenfrieden	1.0
Seelenheil	0.7
Seelenlosigkeit	-1.0
Seelenregung	1.0
Seelenverwandtschaft	1.0
Segen	0.7
Sehbehinderung	-0.7
Sehenswürdigkeit	0.7
Sehnenscheidenentzündung	-1.0
Seitenhieb	-0.7
Seitenstiche	-1.0
Sekte	-0.3
Selbständigkeit	0.7
Selbstüberschätzung	-1.0
Selbstbeherrschung	0.7
Selbstbestimmung	1.0
Selbstbestimmungsrecht	0.7
Selbstbetrug	-0.7
Selbstbeweihräucherung	1.0
Selbstdisziplin	0.7
Selbstentblössung	-1.0
Selbsterhaltung	0.7
Selbsthass	-1.0
Selbstherrlichkeit	-1.0
Selbstjustiz	-1.0
Selbstlob	1.0
Selbstlosigkeit	1.0
Selbstmitleid	-1.0
Selbstmord	-0.7
Selbstmordanschlag	-0.7
Selbstmordattentat	-0.7
Selbsttäuschung	-1.0
Selbsttötung	-0.7
Selbstverständlichkeit	-1.0
Selbstverteidigung	0.7
Selbstverteidigungssport	0.7
Selbstverteidigungstechnik	0.7
Selbstvertrauen	1.0
Seligkeit	1.0
Seminar	0
Senat	0
Sendung	0
Senge	-0.7
Sensibilität	0.7
Sentimentalität	-1.0
Serie	0
Sesselfurze	-0.3
Sesselschnarcher	-1.0
Seuche	-1.0
Sexsucht	-1.0
Sexualdelikt	-0.7
Shithole	-1.0
Show	0
Sich-sicher-Fühlen	1.0
Sich-wohl-Fühlen	1.0
Sicherheit	1.0
Sicherheitspersonal	-1.0
Sicherheitsrisiko	-1.0
Sicherung	0.7
Siebenmeter	-0.7
Siechtum	-1.0
Siedlung	0
Signal	0
Silberhochzeit	0.7
Silberne_Hochzeit	0.7
Silvesternacht	-1.0
Sinnlosigkeit	-1.0
Sinnverwirrung	-1.0
Sippe	-1.0
Sippenhaft	-1.0
Sippenschaft	-1.0
Sisyphusarbeit	-1.0
Sittlichkeitsverbrechen	-0.7
Sitzstreik	-0.7
Skandal	-1.0
Sklavenarbeit	-1.0
Sklavenaufstand	-0.7
Sklaverei	-1.0
Sklerose	-1.0
Skorpionstich	-1.0
Skrupellosigkeit	-1.0
Sodbrennen	-0.7
Solidarität	1.0
Solidaritätsaktion	0.7
Sommerhitze	-0.7
Sondermüll	-1.0
Sonderstatus	-0.3
Sonderstellung	0.7
Sondierungsgespräch	0.0
Sonnenallergie	-1.0
Sonnenbrand	-0.7
Sorge	-1.0
Sorglosigkeit	-0.7
Soros-Apologeten	-1.0
Sorosgeldern	-1.0
SowjetBonzen	-1.0
Sozenversenken	-1.0
Sozial	0.7
Sozialabbau	-0.7
Sozialbetreuung	-1.0
Sozialhilfe	0
Sozialismus	0
Sozialpopulist	-1.0
Sozialschmarotzer	-1.0
Sozialtourist	-1.0
Sozialtouristen	-1.0
Sozialtröge	-1.0
Spagetthifresser	-1.0
Spalt	0
Spamming	-0.7
Spannung	1.0
Spannungen	-0.3
Spannungskopfschmerz	-1.0
Spannungskopfweh	-1.0
Spass	1.0
Spasst	-1.0
Spast	-1.0
Speichellecker	-1.0
Speicherung	0.7
Spektakel	0.7
Spendenaktion	0.7
Spießrutenl	-1.0
Spiel	0
Spieler	0
Spielfreude	1.0
Spiellust	1.0
Spielraum	0.7
Spielsucht	-1.0
Spielwitz	1.0
Spiessrutenlauf	-1.0
Spiessrutenlaufen	-1.0
Spinnenphobie	-1.0
Spinner	-0.7
Spionag	-0.7
Spionage	-0.7
Spleen	-0.7
Spontaneität	0.7
Sportlichkeit	0.7
Spott	-1.0
Sprühaktionen	-1.0
Sprachbehinderung	-1.0
Sprache	0
Sprachlosigkeit	-1.0
Sprechstörung	-1.0
Sprengstoffanschlag	-0.7
Sprengstoffattentat	-0.7
Sprengung	-1.0
Sprengzündung	-1.0
Spur	0
Spurensicherung	0.7
Stöhnen	-0.7
Störfaktor	-1.0
Störung	-1.0
Störungsursache	-0.7
Stümper	-1.0
Stümperhaftigkeit	-1.0
Stümpertum	-1.0
Staat	0
Staatsanwaltschaft	0
Staatsmeinung	-1.0
Staatssicherheit	0.7
Staatsstreich	-0.7
Stabilisieren	1.0
Stabilisierung	1.0
Stabilität	0.7
Stadt	0
Stalinisten	-1.0
Standfestigkeit	1.0
Standhaftigkeit	1.0
Standort	0
Standpauke	-1.0
Stangengirl	-1.0
Starrsinn	-1.0
Starterlaubnis	0.7
Startschuss	-1.0
Stasi	-1.0
Stasi-Merkel	-1.0
Stasi-Visage	-1.0
Statistik	0
Stauballergie	-1.0
Staunen	-0.7
Stecken	-0.7
Stehvermögen	0.7
Steigerung	0.7
Stein	0
Stellen	0
Stellung	0
Stellungnahme	0
Stellungskrieg	-1.0
Sterblichkeit	-0.7
Sterblichkeitsrate	-1.0
Sterilität	-0.7
Stern	0
Steuer	0
Steuerbetrüger	-1.0
Steuerbetrug	-1.0
Steuerdelikt	-0.7
Steuereinnahmen	0.7
Steuererhöhung	0.7
Steuerhinterziehung	-0.7
Steuerreform	1.0
Steuerschuld	-0.7
Stich	-0.7
Stichflamme	-1.0
Stichwunde	-0.7
Stierhunger	-1.0
Stiftung	0
Stilbruch	-1.0
Stimmen	0
Stinkstiefel	-0.7
Stinkstiefel	-1.0
Stinktiere	-1.0
Stipendium	0
Stoff	0
Stoffwechselstörung	-1.0
Stolz	1.0
StopIslam	-1.0
Strafantrag	-0.3
Strafe	-1.0
Strafmassnahme	-1.0
Strafpredigt	-1.0
Strafsache	-0.7
Strafstoss	-0.7
Straftat	-0.7
Strafvollzug	-1.0
Strahlentherapie	0.7
Strasse	0
Strassenkampf	-0.7
Strassenschlacht	-0.7
Strassentumult	-0.7
Strassenverkehrsdelikt	-0.7
Streik	-0.7
Streit	-1.0
Stress	-1.0
Stricke	-1.0
Studienreise	0.7
Studierend	0
Studium	1.0
Stuhlgang	-1.0
Stumpfheit	-1.0
Stumpfsinn	-1.0
Stunde	0
Stunk	-1.0
Stupidität	-1.0
Sturmangriff	-1.0
Suchfunktion	0
Sucht	-1.0
Suchtverhalten	-1.0
Suff	-1.0
Suffschädel	-1.0
Suizid	-0.7
Super	0.7
Superstimmung	1.0
Symbol	0
Sympathie	1.0
Sympathie_erweckend	1.0
Syphilis	-1.0
Systembetreuung	-1.0
Systemmedien	-1.0
Szene	0
TÜRKENABSCHAUM	-1.0
TÜRKENdöner	-1.0
Tätlichkeiten	-1.0
Täuschung	-1.0
Täuschungsmanöver	-0.7
Tötung	-0.7
Tötungsdelikt	-0.7
Tötungsdelikten	-1.0
Tüchtigkeit	0.7
Tücke	-1.0
Tür	0
TBC	-1.0
TOD	-1.0
TUKTUK	-1.0
Tabelle	0
Tabellenabstieg	-1.0
Tabellenaufstieg	0.7
Tablettenabhängigkeit	-1.0
Tablettenmissbrauch	-1.0
Tablettensucht	-1.0
Tadel	-1.0
Takt	1.0
Taktgefühl	1.0
Talent	1.0
Talentschmiede	0.7
Tamtam	0.7
Tante	-0.7
Tarifkonflikt	-0.7
Tarnung	-1.0
Tasche	0
Tat	-0.7
Tatendrang	1.0
Tatendurst	1.0
Tatenlosigkeit	-1.0
Tatenlust	1.0
Tatkraft	1.0
Tatsache	0
Taubheit	-1.0
Taugenichtse	-0.7
Taugenichtse	-1.0
Tauglichkeit	1.0
Taxi	0
Teamfähigkeit	1.0
Teamgeist	1.0
Technologiefeindlichkeit	-1.0
Technologiefreundlichkeit	1.0
Teflon	-0.7
Teflon-Merkel	-1.0
Teil	0
Teilnahme	1.0
Teilnahmslosigkeit	-1.0
Tempel	0
Termin	0
Territorialverteidigung	0.7
Terror	-1.0
Terrorakt	-0.7
Terroranschlag	-0.7
Terrorfürst	-1.0
Terrorhorden	-1.0
Terrorismus	-0.7
Terrorist	-1.0
Terroristenratgeber	-1.0
Test	0
Tetanus	-1.0
Teuerung	0.7
Teufel	-1.0
Teufelswerk	-1.0
Theater	0
Theatergenuss	1.0
Theatralik	-0.7
Thema	0
Themenmärchen	-1.0
Theorie	0
Therapeut	0
Therapie	0.7
Thrombose	-1.0
Thronraub	-0.7
Tick	-0.7
Tief	-1.0
Tiefenanalyse	0.7
Tier	0
Tierfeindlichkeit	-1.0
Tierfreundlichkeit	1.0
Tierkrankheit	-0.7
Tierliebe	1.0
Tierquälerei	-0.7
Tierseuche	-0.7
Tiraden	-1.0
Tisch	0
Titelverteidigung	0.7
Tod	-1.0
Todesangst	-1.0
Todeskampf	-0.7
Todesrate	-1.0
Todessehensucht	-1.0
Todesstrafe	-1.0
Todholz	-0.7
Todsünde	-0.7
Toilette	0
Toleranzbesoffen	-1.0
Tollwut	-1.0
Ton	0
Topform	0.7
Tor	0
Tortur	-1.0
Totengräber	-0.7
Totschlag	-0.7
Touristenattraktion	0.7
Trägheit	-0.7
Tröten	-1.0
Trübsal	-1.0
Trübseligkeit	-1.0
Trübsinn	-1.0
Trübsinnigkeit	-1.0
Trüffelschwein	-0.7
Trainer	0
Tramp	-1.0
Transparenz	0.7
Transuse	-1.0
Trantüte	-1.0
Trauer	-1.0
Trauerstimmung	-1.0
Trauma	-1.0
Traumatherapie	0.7
Traumreise	0.7
Traurigkeit	-1.0
Trauung	0.7
Treue	1.0
Treulosigkeit	-1.0
Trinksucht	-1.0
Tripper	-1.0
Tristesse	-1.0
Triumph	1.0
Trommelfeuer	-1.0
Trost	1.0
Trostlosigkeit	-1.0
Trostspende	0.7
Trottel	-1.0
Trotz	-1.0
Trotzreaktion	-0.7
Trug	-0.7
Trug	-1.0
Trunkenheit	-1.0
Trunksucht	-1.0
Truppe	0
Truppenabbau	-0.7
Truppenbetreuung	-1.0
Truppenreduzierung	-0.7
Tschusch	-1.0
Tuberkulose	-1.0
Tugendhaftigkeit	1.0
Tumor	-1.0
Tumorleiden	-1.0
Tumult	-0.7
Tunte	-1.0
Turbulenz	-0.7
Tusse	-1.0
Typhus	-1.0
Tyrannei	-1.0
U-Haft	-1.0
UNDEMOKRATISCHEre	-1.0
Ueberfremdung	-1.0
Ufersicherung	0.7
Umdeutung	0.7
Umerziehungs-Lager	-1.0
Umgebung	0
Umgruppierung	0.7
Umsatz	0
Umsatzsteigerung	0.7
Umstand	0
Umverteilung	-0.7
Umwelt	0
Umweltbelastung	-0.7
Umweltfeindlichkeit	-0.7
Umweltfreundlichkeit	0.7
Umweltschutzaktion	1.0
Umweltverträglichkeit	0.7
Umweltzerstörung	-1.0
Unübersichtlichkeit	-0.7
Unabhängigkeit	0.7
Unabhängigkeitskampf	-0.7
Unabhängigkeitskrieg	-1.0
Unabsetzbarkeit	-0.7
Unattraktivität	-0.7
Unausgeglichenheit	-1.0
Unausweichlichkeit	-0.7
Unbarmherzigkeit	-1.0
Unbedarftheit	-1.0
Unbedenklichkeit	0.7
Unbefangenheit	-1.0
Unbehagen	-1.0
Unbeholfenheit	-0.7
Unbekümmertheit	-1.0
Unbeliebtheit	-1.0
Unberechenbarkeit	-0.7
Unbeständigkeit	-1.0
Unbestimmtheit	-1.0
Unbeweglichkeit	-1.0
Unbildung	-1.0
Unbill	-1.0
Undank	-1.0
Undankbarkeit	-1.0
Undurchdringlichkeit	-0.7
Unebenheit	-0.7
Unehrlichkeit	-1.0
Uneinigkeit	-0.7
Unempfindlichkeit	0.7
Unendlichkeit	0.7
Unerbittlichkeit	-1.0
Unerfahrenheit	-1.0
Unfähigkeit	-0.7
Unfähigste	-1.0
Unfähigsten	-1.0
Unfall	-1.0
Unfallflucht	-0.7
Unfehlbarkeit	0.7
Unfreiheit	-1.0
Unfreiwilligkeit	-0.7
Unfreundlichkeit	-1.0
Unfruchtbarkeit	-0.7
Unfug	-1.0
Ungebundenheit	0.7
Ungeduld	-1.0
Ungefährlichkeit	1.0
Ungehörigkeit	-1.0
Ungeheuerlichkeit	-1.0
Ungehorsam	-0.7
Ungelernten	-1.0
Ungenauigkeit	-0.7
Ungerechtigkeit	-1.0
Ungeschicklichkeit	-1.0
Ungetrübtheit	0.7
Ungewaschenen	-1.0
Ungewissheit	-1.0
Ungeziefer	-1.0
Ungezwungenheit	0.7
Ungläubigkeit	-1.0
Unglück	-1.0
Unglücklichkeit	-1.0
Unglücksursache	-0.7
Unglaube	-1.0
Unglaublich	-1.0
Unglaubwürdigkeit	-0.7
Ungleichgewicht	-0.7
Ungleichheit	-0.7
Ungunst	-1.0
Unheil	-1.0
Unheilbarkeit	-1.0
Uninteressiertheit	-1.0
Universalität	0.7
Universität	0
Unkenntnis	-1.0
Unkontrolliert	-0.7
Unkorrektheit	-1.0
Unkrautwurzel	-1.0
Unkultur	-1.0
Unlesbarkeit	-0.7
Unlust	-1.0
Unmöglichkeit	-1.0
Unmündigkeit	-0.7
Unmenschen	-1.0
Unmenschlichkeit	-1.0
Unmut	-1.0
Unnachgiebigkeit	-1.0
Unnatürlichkeit	-0.7
Unordentlichkeit	-1.0
Unpässlichkeit	-1.0
Unpolitik	-1.0
Unrast	-1.0
Unrealisierbarkeit	-0.7
Unrecht	-1.0
Unredlichkeit	-1.0
Unregelmässigkeit	-0.7
Unreife	-1.0
Unreinlichkeit	-0.7
Unruhe	-1.0
Unruhen	-0.7
Unschärfe	-0.7
Unschuld	1.0
Unschuldigkeit	1.0
Unschuldslamm	-1.0
Unsicherheit	-1.0
Unsicherheitsfaktor	-0.7
Unsterblichkeit	0.7
Unstetigkeit	-1.0
Unsummen	-1.0
Untat	-0.7
Untauglichkeit	-0.7
Unterdrückung	-0.7
Unterernährung	-1.0
Untergang	-1.0
Untergewicht	-1.0
Unterjochung	-1.0
Unterlassungssünde	-0.7
Unterlegenheit	-0.7
Unterlegenheitsgefühl	-1.0
Untermensch	-1.0
Unternehmensteuerreform	1.0
Unternehmungsgeist	1.0
Unternehmungslust	1.0
Unterschlagung	-0.7
Unterstellung	-0.7
Untersuchungshaft	-1.0
Unterversorgung	-0.7
Unterwürfigkeit	-1.0
Unterwerfung	-0.7
Untreue	-1.0
Untugend	-1.0
Unverbindlichkeit	-1.0
Unverfälschtheit	0.7
Unverfrorenheit	-1.0
Unvergänglichkeit	0.7
Unverkäuflichkeit	-0.7
Unverletzlichkeit	0.7
Unvermögen	-0.7
Unverschämtheit	-1.0
Unversehrtheit	0.7
Unverträglichkeit	-0.7
Unvertretbarkeit	-0.7
Unvollkommenheit	-1.0
Unvorhersehbarkeit	-0.7
Unwahrheit	-1.0
Unwesen	-0.7
Unwichtigkeit	-0.7
Unwille	-1.0
Unwirksamkeit	-0.7
Unwissen	-1.0
Unwissende	-1.0
Unwissenden	-1.0
Unwissenheit	-1.0
Unwohlsein	-1.0
Unzucht	-0.7
Unzufriedenheit	-1.0
Unzulänglichkeit	-1.0
Unzuverlässigkeit	-1.0
Update	0.7
Urkunde	0
Urkundenfälschung	-0.7
Urlaub	0.3
Urlaubsanspruch	0.7
Urlaubsfreude	1.0
Urlaubsgenuss	1.0
Urlaubsvergnügen	1.0
Ursprünglichkeit	0.7
Urteil	0
Urvertrauen	1.0
Usurpation	-0.7
Völkerfreundschaft	0.7
Völkermord	-1.0
Völkerwahn	-1.0
Völkerwanderung	-1.0
Völlegefühl	-0.7
Völlerei	-1.0
VERSCHWOREN	-1.0
Vasall	-1.0
Vasallen	-1.0
Vaterlandliebe	-1.0
Vaterlandsliebe	1.0
Vaterlandsverräter	-1.0
Venia_legendi	1.0
Verärgerung	-1.0
Verachtung	-1.0
Verantwortung	1.0
Verantwortungsgefühl	1.0
Verantwortungslosigkeit	-1.0
Verarschung	-1.0
Verausgabung	-1.0
Verbüssung	0.7
Verballhornung	-0.7
Verbesserung	0.7
Verbesserungsvorschlag	0.7
Verbindlichkeit	1.0
Verbitterung	-1.0
Verblödetes	-1.0
Verblödung	-1.0
Verbleib	0.7
Verbot	0
Verbrüderung	0.7
Verbrechen	-0.7
Verbrechen	-1.0
Verbrechensrate	-1.0
Verbrecher	-1.0
Verbrecherstaat	-1.0
Verbrennung	-0.7
Verbundenheit	0.7
Verbundenheitsgefühl	1.0
Verdammnis	-1.0
Verdammung	-1.0
Verdauungsbeschwerden	-1.0
Verdauungsstörung	-1.0
Verdrängung	-0.7
Verdrossenheit	-1.0
Verdruss	-1.0
Verehrung	1.0
Verein	0
Vereinbarung	0
Vereinigung	0
Vereinsamung	-0.7
Vereinsgründung	0.7
Verfügung	0
Verfügungsgewalt	-0.7
Verfahren	0
Verfassungsgemässigkeit	0.7
Verfassungsreform	1.0
Verfehlung	-0.7
Verfemung	-1.0
Verfestigung	1.0
Verflechtung	-0.7
Verfluchte	-1.0
Verfolgung	-0.7
Verfolgungswahn	-1.0
Vergänglichkeit	-0.7
Vergötterung	1.0
Vergütung	0
Vergasung	-0.7
Vergeblichkeit	-1.0
Vergebung	0.7
Vergehen	-0.7
Vergeltung	-1.0
Vergeltungsmassnahme	-1.0
Vergeltungsschlag	-0.7
Vergessenheit	-1.0
Vergewaltiger	-1.0
Vergewaltiger-Bereich	-1.0
Vergewaltigung	-0.7
Vergiftung	-1.0
Vergnügen	1.0
Vergnügtheit	1.0
Vergoldung	0.7
Verhältnis	0
Verhärtung	-1.0
Verhöhnung	-1.0
Verhüllung	-1.0
Verhütung	0.7
Verhaftung	-0.7
Verhaltenstherapie	0.7
Verhandlung	0
Verhandlungsspielraum	0.7
Verheimlichung	-0.7
Verhetzung	-0.7
Verhungerung	-1.0
Verjüngungskur	0.7
Verkäufer	0
Verkalkung	-1.0
Verkehr	0
Verkehrschaos	-0.7
Verkehrsdelikt	-0.7
Verkehrslärm	-0.7
Verkehrssicherheit	0.7
Verkommenheit	-1.0
Verkrüppelung	-1.0
Verkrampfung	-1.0
Verlässlichkeit	1.0
Verlag	0
Verlassenheit	-1.0
Verlegenheit	-1.0
Verletzbarkeit	-0.7
Verletzlichkeit	-0.7
Verletzung	-1.0
Verleugnung	-0.7
Verliebtheit	1.0
Verliebtsein	1.0
Verlierer	-0.7
Verliererseite	-0.7
Verlobung	0.7
Verlogenheit	-1.0
Verlorenheit	-0.7
Verlust	-1.0
Verlust_bringend	-1.0
Vermählung	0.7
Vermögen	0.7
Vermögenswert	0.7
Vermehrung	-1.0
Vermeidung	-0.7
Vermieter	0
Vermummte	-1.0
Vernichten	-1.0
Vernichtung	-1.0
Vernichtungskrieg	-1.0
Vernichtungssumpf	-1.0
Vernunft	1.0
Verpflichtung	0
Verpiss	-1.0
Verräter	-1.0
Verrückte	-0.7
Verrückte	-1.0
Verrückten	-1.0
Verrat	-1.0
Verrates	-1.0
Versöhnung	1.0
Versager	-1.0
Versammlung	0
Verschärfung	-0.7
Verschönerung	0.7
Verschlagenheit	-1.0
Verschlechterung	-1.0
Verschleierung	-0.7
Verschleiss	-1.0
Verschleppung	-0.7
Verschlossenheit	-0.7
Verschrobenheit	-0.7
Verschrottung	-1.0
Verschulden	-1.0
Verschuldung	-0.7
Verschwörungstheorie	-1.0
Verschweigen	-0.7
Verschwiegenheit	0.7
Verschwisterung	0.7
Versenkung	-0.7
Versicherung	0
Versicherungsbetrug	-0.7
Versiegelung	0.7
Versieglung	0.7
Versklavung	-1.0
Versorgungssicherheit	0.7
Verspätung	-0.7
Verspannung	-0.7
Versprechen	0
Verstörung	-1.0
Verstümmelung	-1.0
Verstümmlung	-1.0
Verstauchung	-0.7
Versteckspiel	-1.0
Verstimmung	-1.0
Verstopfung	-1.0
Verstoss	-0.7
Verteidiger	0
Verteidigung	0
Verteidigungskrieg	-1.0
Verteidigungsministerin	-1.0
Verteilungskampf	-0.7
Verteuerung	0.7
Vertrag	0
Vertragsbruch	-0.7
Vertragstreue	0.7
Vertrauen	1.0
Vertrauen_erweckend	1.0
Vertrauensbruch	-1.0
Vertrauenskrise	-1.0
Vertrauensstellung	0.7
Vertrauensverhältnis	0.7
Vertrauensverlust	-1.0
Vertrauenswürdigkeit	0.7
Vertraulichkeit	0.7
Vertrautheit	1.0
Vertreter	0
Vertuschung	-0.7
Verunsichern	-1.0
Verunsicherung	-1.0
Verve	1.0
Vervollkommnung	0.7
Verwüstung	-1.0
Verwahrlosung	-1.0
Verwaltung	0
Verwaltungsreform	1.0
Verwarnung	-1.0
Verweis	-1.0
Verwerflichkeit	-1.0
Verwertbarkeit	0.7
Verwicklung	-1.0
Verwirrspiel	-1.0
Verwirrung	-1.0
Verwirrungen	-1.0
Verwundung	-1.0
Verwurzelung	0.7
Verzückung	1.0
Verzagtheit	-1.0
Verzeihung	0.7
Verzweiflung	-1.0
Verzweiflungshandlung	-1.0
Verzweiflungstat	-1.0
Vetternwirtschaft	-0.7
Video	0
Vielfalt	0.7
Vielseitigkeit	0.7
Vietnamkrieg	-1.0
Virus	-1.0
Virusgrippe	-1.0
Virusinfektion	-1.0
Volksaufstand	-0.7
Volkstod	-1.0
Volksverarschung	-1.0
Volksverblödung	-1.0
Volksverdummung	-1.0
Volksverhetzer	-1.0
Volksverhetzung	-0.7
Volksverräter	-1.0
Volksverräterin	-1.0
Vollhonk	-1.0
Vollidiot	-1.0
Vollkommenheit	1.0
Vollpfosten	-1.0
Vollpfosten-Sender	-1.0
Vollrausch	-1.0
Vollsperrung	-1.0
Volltrottel	-1.0
Vollzeitterroristen	-1.0
Vollzeitterroristen	-1.0
Vollzug	-1.0
Vorauseilender	-1.0
Vorbildfunktion	0.7
Vorfreude	1.0
Vorgang	0
Vorhaltung	-1.0
Vorhersehbarkeit	0.7
Vorliebe	1.0
Vorratsdüngung	0.7
Vorsätzlichkeit	-0.7
Vorschrift	0
Vorsorgekur	0.7
Vorspiegelung	-1.0
Vorstrafe	-1.0
Vorteil	0.7
Vorteilsnahme	-0.7
Vortritt	0.7
Vorurteilsbrille	-1.0
Vorwurf	-1.0
Vorzug	0.7
Voyeurismus	-1.0
Vulkanausbruch	-1.0
Währungsreform	1.0
Wärmeverlust	-1.0
Würstel	-1.0
Wachstumsquote	0.7
Wachstumsrate	0.7
Wackeldackel	-0.7
Waffenembargo	-1.0
Waffengeschäft	-0.7
Waffengewalt	-0.7
Waffenhandel	-0.7
Waffenreduktion	0.7
Waffenschmuggel	-0.7
Wagen	0
Wahlbetrug	-0.7
Wahlfälschung	-0.7
Wahlschafshirne	-0.7
Wahn	-1.0
Wahnsinn	-1.0
Wahnvorstellung	-1.0
Wahrhaftigkeit	1.0
Wahrheit	1.0
Wahrung	0.7
Wald	0
Wand	0
Wanderwarze	-1.0
Wandlungsfähigkeit	0.7
Wankelmütigkeit	-1.0
Wankelmut	-1.0
Ware	0
Warnstreik	-0.7
Waschlappen	-1.0
Wassermangel	-1.0
Watschen	-1.0
Website	0
Wechselbad	0.7
Wechselfieber	-1.0
Wegfall	-1.0
Wegrationalisierung	-0.7
Weh	-1.0
Wehe	-1.0
Wehleidigkeit	-1.0
Wehmut	-1.0
Wehwehchen	-0.7
Weib	-1.0
Weiber	-1.0
Weicheier	-1.0
Weihnachtsmassaker	-1.0
Weinerlichkeit	-1.0
Weinkrampf	-1.0
Weisheit	1.0
Weiterbildung	1.0
Weiterverwendung	0.7
